Rndrng_Prvdr_CCN,Rndrng_Prvdr_Org_Name,Rndrng_Prvdr_St,Rndrng_Prvdr_City,Rndrng_Prvdr_Zip5,Rndrng_Prvdr_State_Abrvtn,Rndrng_Prvdr_State_FIPS,Rndrng_Prvdr_RUCA,Rndrng_Prvdr_RUCA_Desc,Tot_Benes,Tot_Submtd_Cvrd_Chrg,Tot_Pymt_Amt,Tot_Mdcr_Pymt_Amt,Tot_Dschrgs,Tot_Cvrd_Days,Tot_Days,Bene_Avg_Age,Bene_Age_LT_65_Cnt,Bene_Age_65_74_Cnt,Bene_Age_75_84_Cnt,Bene_Age_GT_84_Cnt,Bene_Feml_Cnt,Bene_Male_Cnt,Bene_Race_Wht_Cnt,Bene_Race_Black_Cnt,Bene_Race_API_Cnt,Bene_Race_Hspnc_Cnt,Bene_Race_NatInd_Cnt,Bene_Race_Othr_Cnt,Bene_Dual_Cnt,Bene_Ndual_Cnt,Bene_CC_BH_ADHD_OthCD_V1_Pct,Bene_CC_BH_Alcohol_Drug_V1_Pct,Bene_CC_BH_Tobacco_V1_Pct,Bene_CC_BH_Alz_NonAlzdem_V2_Pct,Bene_CC_BH_Anxiety_V1_Pct,Bene_CC_BH_Bipolar_V1_Pct,Bene_CC_BH_Mood_V2_Pct,Bene_CC_BH_Depress_V1_Pct,Bene_CC_BH_PD_V1_Pct,Bene_CC_BH_PTSD_V1_Pct,Bene_CC_BH_Schizo_OthPsy_V1_Pct,Bene_CC_PH_Asthma_V2_Pct,Bene_CC_PH_Afib_V2_Pct,Bene_CC_PH_Cancer6_V2_Pct,Bene_CC_PH_CKD_V2_Pct,Bene_CC_PH_COPD_V2_Pct,Bene_CC_PH_Diabetes_V2_Pct,Bene_CC_PH_HF_NonIHD_V2_Pct,Bene_CC_PH_Hyperlipidemia_V2_Pct,Bene_CC_PH_Hypertension_V2_Pct,Bene_CC_PH_IschemicHeart_V2_Pct,Bene_CC_PH_Osteoporosis_V2_Pct,Bene_CC_PH_Parkinson_V2_Pct,Bene_CC_PH_Arthritis_V2_Pct,Bene_CC_PH_Stroke_TIA_V2_Pct,Bene_Avg_Risk_Scre
10089,Walker Baptist Medical Center,3400 Highway 78 East,Jasper,35502,AL,1,2,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",763,104919298,12401911,10214792,1004,3948,4139,74.20314548,114,252,252,145,424,339,726,30,,,,,178,585,0.034076016,0.157273919,0.259501966,0.326343381,0.475753604,0.073394495,0.492791612,0.454783748,0.017038008,0.030144168,0.099606815,0.098296199,0.335517693,0.183486239,0.519003932,0.45740498,0.467889908,0.44429882,0.75,0.75,0.499344692,0.229357798,0.044560944,0.677588467,0.184796855,1.880672954
10090,Providence Hospital,6801 Airport Boulevard,Mobile,36608,AL,1,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",1844,109914430,31933649,27220178,2402,13086,13490,74.97180043,221,616,655,352,1025,819,1562,240,,14,,18,272,1572,0.009761388,0.126898048,0.20010846,0.19143167,0.348698482,0.03362256,0.319956616,0.292841649,0.01681128,0.013557484,0.040672451,0.129067245,0.397505423,0.198481562,0.407809111,0.348156182,0.482104122,0.463123644,0.75,0.75,0.584598699,0.15021692,0.030911063,0.547722343,0.1670282,1.767445341
10091,Grove Hill Memorial Hospital,295 Jackson Hwy S,Grove Hill,36451,AL,1,10.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",36,320337,301503,241499,40,135,142,70.77777778,,,,,23,13,28,,,,,,13,23,0.055555556,0.277777778,0.194444444,0.277777778,0.388888889,0.111111111,0.388888889,0.305555556,0.055555556,0,0.111111111,0.083333333,0.361111111,0.055555556,0.25,0.277777778,0.444444444,0.472222222,0.583333333,0.75,0.388888889,0.027777778,0.027777778,0.388888889,0.138888889,1.824952022
10092,Dch Regional Medical Center,809 University Boulevard East,Tuscaloosa,35401,AL,1,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",3193,208764110,64662560,53768495,4628,25684,27156,73.43219543,559,989,1015,630,1724,1469,2319,801,,16,,48,931,2262,0.01534607,0.101158785,0.216410899,0.23676793,0.375508926,0.078609458,0.400563733,0.366113373,0.013153774,0.022549327,0.057939242,0.124647667,0.352020044,0.183839649,0.427810836,0.369558409,0.491700595,0.393986846,0.75,0.75,0.400876918,0.125274037,0.028499843,0.553711243,0.193548387,2.163216016
10095,Hale County Hospital,508 Green Street,Greensboro,36744,AL,1,2,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",77,690721,717613,604923,86,298,305,77.38961039,,18,25,,46,31,34,42,,,,,39,38,0,0.077922078,0.090909091,0.350649351,0.311688312,0.025974026,0.207792208,0.168831169,0,0.012987013,0,0.116883117,0.246753247,0.12987013,0.649350649,0.337662338,0.441558442,0.415584416,0.75,0.75,0.350649351,0.103896104,0.025974026,0.545454546,0.103896104,1.882218443
10097,Elmore Community Hospital,500 Hospital Drive,Wetumpka,36092,AL,1,2,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",128,937348,1355276,1147974,158,492,496,73.171875,27,36,38,27,68,60,109,19,,,,,24,104,0.0390625,0.265625,0.34375,0.15625,0.4140625,0.1171875,0.3671875,0.28125,0,0.046875,0.0703125,0.1015625,0.2734375,0.140625,0.296875,0.40625,0.46875,0.3203125,0.734375,0.75,0.3828125,0.125,0.0078125,0.546875,0.140625,1.378080078
10099,D W Mcmillan Memorial Hospital,1301 Belleville Avenue,Brewton,36426,AL,1,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",187,5161499,2339458,2037926,262,931,940,76.45989305,21,56,62,48,102,85,147,38,,,,,50,137,0.010695187,0.069518717,0.187165775,0.245989305,0.342245989,0.064171123,0.304812834,0.278074866,0.016042781,0.026737968,0.042780749,0.101604278,0.390374332,0.240641711,0.497326203,0.347593583,0.481283423,0.395721925,0.71657754,0.75,0.454545455,0.128342246,0.037433155,0.56684492,0.176470588,1.635496636
10100,Thomas Hospital,750 Morphy Avenue,Fairhope,36532,AL,1,4.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",2096,112154459,35377572,28469612,2879,13625,14211,76.78482824,163,667,787,479,1121,975,1941,86,13,14,,,180,1916,0.016698473,0.08778626,0.142175573,0.219465649,0.364980916,0.035305344,0.383587786,0.353530534,0.007633588,0.01908397,0.037213741,0.128339695,0.401717557,0.20610687,0.42509542,0.274332061,0.388835878,0.397423664,0.75,0.75,0.580152672,0.193225191,0.045801527,0.598759542,0.160782443,1.80423224
10101,Citizens Baptist Medical Center,604 Stone Avenue,Talladega,35161,AL,1,99,Unknown,246,24252781,3711157,3173174,331,1238,1281,73.20731707,42,79,74,51,135,111,175,67,,,,,96,150,0.004065041,0.130081301,0.24796748,0.317073171,0.443089431,0.040650407,0.451219512,0.390243902,0.020325203,0.024390244,0.085365854,0.077235772,0.365853659,0.142276423,0.447154472,0.390243902,0.512195122,0.451219512,0.75,0.75,0.491869919,0.130081301,0.056910569,0.585365854,0.308943089,2.486528404
10102,J Paul Jones Hospital,317 Mcwilliams Avenue,Camden,36726,AL,1,10,"Rural areas: primary flow to a tract outside a urbanized area of 50,000 and greater or UC",18,128838,185034,162634,20,72,72,76.61111111,,,,,,,12,,,,,,,,0,0.055555556,0.277777778,0.222222222,0.166666667,0,0.222222222,0.166666667,0,0,0.111111111,0,0.388888889,0.222222222,0.611111111,0.444444444,0.5,0.333333333,0.666666667,0.75,0.277777778,0,0,0.388888889,0.222222222,1.381968407
10103,Princeton Baptist Medical Center,701 Princeton Avenue Southwest,Birmingham,35211,AL,1,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",1352,232219711,31172039,22021295,1698,9144,9556,74.23964497,167,501,447,237,662,690,902,426,,,,15,335,1017,0.011094675,0.156804734,0.235946746,0.261094675,0.378698225,0.063609468,0.416420118,0.38535503,0.017011834,0.019230769,0.062130178,0.130177515,0.37352071,0.207100592,0.508136095,0.356508876,0.515532544,0.474112426,0.75,0.75,0.592455621,0.144970414,0.024408284,0.604289941,0.236686391,2.263201409
10104,Grandview Medical Center,3690 Grandview Parkway,Birmingham,35243,AL,1,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",4260,998653409,80595137,60995381,5520,25406,27439,74.84812207,502,1456,1463,839,2347,1913,3751,403,19,23,,,420,3840,0.022065728,0.115492958,0.160798122,0.195774648,0.417840376,0.091314554,0.401408451,0.353755869,0.028403756,0.024413146,0.057511737,0.145539906,0.378638498,0.192253521,0.4,0.285680751,0.426995305,0.372065728,0.75,0.75,0.468779343,0.156103286,0.037793427,0.610093897,0.220892019,1.796485829
10108,Prattville Baptist Hospital,124 S Memorial Dr,Prattville,36067,AL,1,2,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",514,19994859,6152878,4892518,677,3289,3432,76.19066148,64,140,181,129,293,221,435,65,,,,,66,448,0.019455253,0.105058366,0.194552529,0.295719844,0.412451362,0.058365759,0.416342413,0.385214008,0.015564202,0.03307393,0.058365759,0.112840467,0.381322957,0.196498055,0.494163424,0.416342413,0.46692607,0.46303502,0.75,0.75,0.552529183,0.171206226,0.029182879,0.583657588,0.23151751,1.929423258
10112,Whitfield Regional Hospital,105 Highway 80 East,Demopolis,36732,AL,1,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",260,8116238,4555207,4051839,335,2235,2277,74.46538462,42,80,77,61,151,109,145,111,,,,,102,158,0,0.107692308,0.192307692,0.330769231,0.353846154,0.030769231,0.403846154,0.338461539,0.019230769,0.023076923,0.065384615,0.142307692,0.357692308,0.196153846,0.576923077,0.365384615,0.511538462,0.515384615,0.75,0.75,0.465384615,0.1,0.038461539,0.465384615,0.192307692,2.351929639
10113,Mobile Infirmary Medical Center,5 Mobile Infirmary Circle,Mobile,36607,AL,1,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",3126,202355897,61189959,50782688,4342,27718,29190,74.65866923,422,1009,1047,648,1659,1467,2415,639,,20,,37,631,2495,0.016314779,0.111324376,0.199616123,0.24184261,0.34325016,0.04190659,0.356046065,0.309341011,0.016954575,0.016314779,0.094049904,0.124440179,0.376519514,0.218490083,0.490722969,0.326295585,0.443058221,0.439859245,0.75,0.75,0.540946897,0.165706974,0.039347409,0.546705054,0.199296225,2.10928789
10114,"Medical West, An Affiliate Of Uab Health System",995 9th Avenue Southwest,Bessemer,35021,AL,1,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",754,38337331,11751939,9567655,999,5928,6266,74.32891247,102,264,240,148,393,361,560,181,,,,,160,594,0.022546419,0.172413793,0.271883289,0.287798409,0.436339523,0.090185676,0.452254642,0.383289125,0.030503979,0.033156499,0.078249337,0.108753316,0.322281167,0.221485411,0.484084881,0.435013263,0.484084881,0.387267905,0.75,0.75,0.413793103,0.152519894,0.038461539,0.578249337,0.181697613,2.156953714
10118,Vaughan Regional Medical Center Parkway Campus,1015 Medical Center Parkway,Selma,36701,AL,1,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",399,43774031,6013837,4950932,574,2157,2201,73.34837093,81,112,110,96,228,171,142,250,,,,,216,183,0.007518797,0.122807018,0.155388471,0.353383459,0.378446115,0.047619048,0.330827068,0.26566416,0.025062657,0.007518797,0.105263158,0.120300752,0.260651629,0.155388471,0.5839599,0.315789474,0.468671679,0.488721805,0.75,0.75,0.513784461,0.102756892,0.052631579,0.481203008,0.230576441,2.395679719
10120,Monroe County Hospital,2016 South Alabama Avenue,Monroeville,36460,AL,1,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",161,2538877,1571214,1316118,186,653,667,78.08695652,13,37,65,46,94,67,125,33,,,,,33,128,0.01242236,0.086956522,0.142857143,0.291925466,0.242236025,0.01863354,0.341614907,0.285714286,0.01863354,0.00621118,0.024844721,0.074534162,0.347826087,0.211180124,0.366459627,0.385093168,0.48447205,0.527950311,0.689440994,0.75,0.49068323,0.093167702,0.049689441,0.51552795,0.267080745,1.519086877
10125,Lakeland Community Hospital,42024 Highway 195 E,Haleyville,35565,AL,1,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",215,7970137,2730698,2354317,300,1346,1363,76.64651163,20,66,76,53,139,76,213,,,,,,89,126,0.004651163,0.209302326,0.246511628,0.279069767,0.511627907,0.074418605,0.460465116,0.395348837,0.023255814,0.041860465,0.097674419,0.08372093,0.358139535,0.158139535,0.353488372,0.674418605,0.437209302,0.572093023,0.75,0.75,0.4,0.139534884,0.069767442,0.651162791,0.158139535,1.766878833
10126,Troy Regional Medical Center,1330 Highway 231 South,Troy,36081,AL,1,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",139,3172551,1754917,1540767,164,622,625,77.10071942,13,37,55,34,69,70,113,24,,,,,45,94,0.021582734,0.165467626,0.158273381,0.323741007,0.402877698,0.122302158,0.388489209,0.323741007,0,0.064748201,0.115107914,0.100719425,0.294964029,0.201438849,0.417266187,0.424460432,0.45323741,0.381294964,0.705035971,0.75,0.417266187,0.143884892,0.028776978,0.532374101,0.115107914,1.85196223
10128,Jackson Medical Center,220 Hospital Drive,Jackson,36545,AL,1,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",91,919324,782474,623699,122,396,408,71.24175824,25,19,30,17,38,53,69,22,,,,,22,69,0.043956044,0.153846154,0.197802198,0.175824176,0.285714286,0.076923077,0.263736264,0.197802198,0,0.032967033,0.054945055,0.10989011,0.351648352,0.087912088,0.32967033,0.296703297,0.494505495,0.395604396,0.626373626,0.75,0.494505495,0.054945055,0.032967033,0.417582418,0.197802198,1.850039038
10129,North Baldwin Infirmary,1815 Hand Avenue,Bay Minette,36507,AL,1,3,"Metropolitan area low commuting: primary flow 10% to <30% to a urbanized area of 50,000 and greater",260,7826594,3589975,2727403,327,1495,1678,77.2,25,71,85,79,140,120,212,39,,,,,57,203,0.023076923,0.076923077,0.165384615,0.461538462,0.384615385,0.076923077,0.392307692,0.392307692,0.026923077,0.019230769,0.146153846,0.103846154,0.392307692,0.169230769,0.403846154,0.334615385,0.453846154,0.446153846,0.75,0.75,0.503846154,0.173076923,0.103846154,0.503846154,0.184615385,1.970842589
10130,St Vincent's St Clair,7063 Veterans Parkway,Pell City,35125,AL,1,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",379,13003876,4011455,3306405,469,2003,2064,76.90237467,36,108,136,99,221,158,357,14,,,,,45,334,0.01055409,0.163588391,0.232189974,0.308707124,0.406332454,0.110817942,0.451187335,0.411609499,0.023746702,0.015831135,0.079155673,0.142480211,0.382585752,0.145118734,0.464379947,0.488126649,0.440633245,0.437994723,0.75,0.75,0.506596306,0.137203166,0.050131926,0.501319261,0.213720317,2.062814082
10131,Crestwood Medical Center,One Hospital Dr Se,Huntsville,35801,AL,1,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",2039,412507777,29772840,23614406,2501,11313,12135,76.99950956,167,636,696,540,1116,923,1774,196,15,24,,,165,1874,0.014222658,0.073565473,0.16625797,0.202059833,0.336929868,0.045610593,0.350662089,0.31142717,0.01814615,0.016674841,0.020107896,0.140264836,0.379597842,0.208435508,0.435507602,0.245218244,0.412457087,0.323688082,0.75,0.75,0.426189309,0.169691025,0.033349681,0.63266307,0.215301618,1.602563805
10138,Hill Hospital Of Sumter County,751 Derby Drive,York,36925,AL,1,6,"Micropolitan low commuting: primary flow 10% to <30% to a urban cluster of 10,000 to 49,999",17,203949,114404,94404,20,140,140,64.47058824,11,,,,,,,16,,,,,,,0.117647059,0.75,0.529411765,0.235294118,0.529411765,0.352941177,0.705882353,0.647058824,0,0.117647059,0.294117647,0,0.058823529,0.117647059,0.411764706,0.176470588,0.470588235,0.176470588,0.705882353,0.75,0.176470588,0.058823529,0,0.294117647,0.235294118,1.406186275
10139,Brookwood Baptist Medical Center,1280 Columbiana Road Ste 102,Vestavia,35216,AL,1,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",1340,294573008,22396957,18376842,1604,8017,8715,74.68880597,169,429,482,260,752,588,1089,213,,,,22,219,1121,0.023880597,0.13358209,0.16641791,0.268656716,0.381343284,0.07761194,0.41119403,0.37238806,0.029104478,0.026865672,0.082089552,0.123880597,0.385074627,0.220895522,0.443283582,0.294029851,0.42761194,0.375373134,0.75,0.75,0.485074627,0.16119403,0.045522388,0.580597015,0.296268657,2.021346518
10144,Springhill Memorial Hospital,3719 Dauphin Street,Mobile,36608,AL,1,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",1440,85364223,27267486,24027777,1823,9768,10136,75.525,145,461,557,277,747,693,1171,239,,,,11,222,1218,0.009722222,0.110416667,0.190277778,0.197222222,0.286111111,0.027777778,0.346527778,0.321527778,0.047916667,0.01875,0.034027778,0.119444444,0.460416667,0.186805556,0.438888889,0.322916667,0.444444444,0.513888889,0.75,0.75,0.636805556,0.125694444,0.046527778,0.504861111,0.169444444,2.070469274
10148,Evergreen Medical Center,101 Crestview Avenue,Evergreen,36401,AL,1,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",242,3704875,2753572,2336826,372,1316,1339,75.40495868,37,68,76,61,138,104,166,75,,,,,87,155,0.012396694,0.144628099,0.272727273,0.219008265,0.280991736,0.049586777,0.210743802,0.165289256,0.012396694,0.008264463,0.045454546,0.107438017,0.272727273,0.148760331,0.32231405,0.545454546,0.479338843,0.545454546,0.75,0.75,0.566115703,0.107438017,0.024793388,0.582644628,0.198347107,1.438013904
10149,Baptist Medical Center East,400 Taylor Road,Montgomery,36117,AL,1,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",1120,53531403,16214523,12785072,1411,7122,7636,75.02142857,143,346,375,256,609,511,768,310,12,,,21,169,951,0.008035714,0.114285714,0.146428571,0.203571429,0.325892857,0.030357143,0.325,0.288392857,0.002678571,0.017857143,0.032142857,0.1125,0.357142857,0.224107143,0.478571429,0.316964286,0.424107143,0.409821429,0.75,0.75,0.464285714,0.146428571,0.028571429,0.565178571,0.190178571,1.937294334
10150,Regional Medical Center Of Central Alabama,29 L V Stabler Drive,Greenville,36037,AL,1,8,"Small town high commuting: primary flow 30% or more to a urban cluster of 2,500 to 9,999",128,7169304,1337993,1140822,144,684,698,76.0546875,23,29,39,37,72,56,82,43,,,,,48,80,0.03125,0.1328125,0.25,0.3671875,0.390625,0.078125,0.453125,0.375,0.046875,0.0234375,0.09375,0.1171875,0.3203125,0.15625,0.4140625,0.34375,0.5,0.4375,0.734375,0.75,0.4140625,0.109375,0.0625,0.6171875,0.1328125,1.963473856
10157,North Alabama Shoals Hospital,201 West Avalon Avenue,Muscle Shoals,35661,AL,1,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",140,3919295,1404490,1260207,159,1012,1013,66.06428571,52,44,24,20,74,66,110,26,,,,,64,76,0.05,0.314285714,0.371428571,0.235714286,0.628571429,0.221428571,0.671428571,0.592857143,0.035714286,0.085714286,0.314285714,0.15,0.292857143,0.107142857,0.328571429,0.407142857,0.442857143,0.285714286,0.75,0.75,0.342857143,0.171428571,0.05,0.557142857,0.15,1.643217509
10158,Russellville Hospital,15155 Highway 43,Russellville,35653,AL,1,2,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",238,12562477,3366310,2908042,331,1488,1519,74.64705882,41,70,72,55,155,83,225,,,,,,113,125,0.037815126,0.226890756,0.298319328,0.340336135,0.554621849,0.092436975,0.508403361,0.462184874,0.046218487,0.016806723,0.067226891,0.092436975,0.357142857,0.12605042,0.369747899,0.533613445,0.487394958,0.365546219,0.731092437,0.75,0.407563025,0.12605042,0.06302521,0.672268908,0.117647059,1.645478296
10164,Coosa Valley Medical Center,315 W Hickory St,Sylacauga,35150,AL,1,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",396,16225611,4924144,4122201,492,2164,2244,75.94949495,61,95,134,106,214,182,330,58,,,,,101,295,0.015151515,0.126262626,0.191919192,0.277777778,0.398989899,0.065656566,0.396464647,0.338383838,0.007575758,0.032828283,0.095959596,0.118686869,0.388888889,0.181818182,0.431818182,0.434343434,0.452020202,0.454545455,0.737373737,0.75,0.45959596,0.136363636,0.058080808,0.48989899,0.184343434,1.704828332
10168,Jack Hughston Memorial Hospital,4401 River Chase Drive,Phenix City,36867,AL,1,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",430,26342182,9365129,7250305,475,1226,1329,72.54418605,50,205,141,34,233,197,351,68,,,,,27,403,0.020930233,0.060465116,0.123255814,0.090697674,0.444186047,0.037209302,0.372093023,0.339534884,0.020930233,0.039534884,0.006976744,0.155813954,0.176744186,0.139534884,0.325581395,0.246511628,0.409302326,0.190697674,0.75,0.75,0.28372093,0.167441861,0.011627907,0.75,0.067441861,1.270737666
10169,Atmore Community Hospital,401 Medical Park Drive,Atmore,36502,AL,1,9,"Small town low commuting: primary flow 10% to <30% to a urban cluster of 2,500 to 9,999",119,3018516,1271661,1046116,154,535,560,76.88235294,14,30,43,32,74,45,91,20,,,,,28,91,0,0.092436975,0.159663866,0.344537815,0.428571429,0.042016807,0.336134454,0.319327731,0.025210084,0.016806723,0.050420168,0.067226891,0.361344538,0.151260504,0.478991597,0.336134454,0.478991597,0.504201681,0.630252101,0.75,0.403361345,0.134453782,0.058823529,0.554621849,0.151260504,1.74875991
10173,St Vincent's Chilton,2030 Lay Dam Road,Clanton,35045,AL,1,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",114,2534032,1359641,1171621,125,324,337,77.92105263,,31,38,,73,41,109,,,,,,20,94,0.01754386,0.157894737,0.245614035,0.254385965,0.403508772,0.043859649,0.368421053,0.333333333,0.00877193,0,0.01754386,0.149122807,0.464912281,0.157894737,0.473684211,0.412280702,0.377192983,0.464912281,0.736842105,0.75,0.535087719,0.140350877,0.02631579,0.552631579,0.175438597,1.69080117
10174,Thomasville Regional Medical Center,300 Med Park Drive,Thomasville,36784,AL,1,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",71,2195028,885863,395968,83,312,319,77.69014085,,17,18,,44,27,50,20,,,,,28,43,0,0.070422535,0.183098592,0.338028169,0.323943662,0.014084507,0.366197183,0.253521127,0.014084507,0.014084507,0.028169014,0.014084507,0.408450704,0.154929578,0.366197183,0.309859155,0.436619718,0.436619718,0.718309859,0.75,0.366197183,0.098591549,0.070422535,0.61971831,0.253521127,1.470658188
10175,Eamc - Lanier,4800 48th Street,Valley,36854,AL,1,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",109,2315900,962946,760644,114,630,646,76.66972477,15,26,36,32,65,44,78,28,,,,,34,75,0.009174312,0.201834862,0.28440367,0.339449541,0.431192661,0.04587156,0.293577982,0.247706422,0.009174312,0.009174312,0.055045872,0.064220184,0.266055046,0.192660551,0.422018349,0.330275229,0.449541284,0.339449541,0.724770642,0.75,0.385321101,0.100917431,0.018348624,0.449541284,0.183486239,1.782844146
20001,Providence Alaska Medical Center,3200 Providence Drive,Anchorage,99508,AK,2,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",3938,746688954,132203686,107007350,5048,40684,42930,72.68029457,578,1621,1213,526,1921,2017,2922,154,313,152,228,169,1288,2650,0.015997969,0.166074149,0.217623159,0.172930422,0.263077704,0.079228035,0.287201625,0.254951752,0.024631793,0.042407313,0.033011681,0.121635348,0.339258507,0.197308278,0.368207212,0.275774505,0.410106653,0.409598781,0.710259015,0.75,0.451244286,0.135855764,0.026409345,0.440071102,0.183087862,1.930442316
